fips_code,State,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Staffed All Beds [Per 1000 People],Staffed All Beds [Per 1000 Adults (20+)],Staffed All Beds [Per 1000 Elderly (65+)],Staffed ICU Beds [Per 1000 People],Staffed ICU Beds [Per 1000 Adults (20+)],Staffed ICU Beds [Per 1000 Elderly (65+)]
46121,SD,0.1,,3.404,6.213,45.992,0,0,0
46123,SD,0.34,,4.564,6.099,20.342,0,0,0
46125,SD,0.13,,1.425,1.931,6.873,0,0,0
46127,SD,0.22,,2.433,3.304,13.418,0,0,0
46129,SD,0.27,0.01,4.475,6.047,19.055,0.716,0.968,3.049
46135,SD,0.35,,7.346,9.616,38.97,0.437,0.572,2.32
47001,TN,0.61,0.85,2.667,3.464,13.285,0.327,0.424,1.628
47003,TN,0.2,0.31,0.897,1.24,5.948,0.163,0.226,1.082
47005,TN,0.14,,1.545,1.98,6.536,0,0,0
47007,TN,0.22,,1.694,2.043,9.181,0,0,0
47009,TN,0.71,0.82,2.649,3.416,13.095,0.122,0.157,0.602
47011,TN,0.57,,1.715,2.277,10.014,0.253,0.336,1.477
47013,TN,0.33,0.56,2.046,2.641,9.864,0.253,0.326,1.218
47015,TN,0.21,,2.074,2.706,11.316,0,0,0
47017,TN,0.25,,2.57,3.413,12.634,0.214,0.284,1.053
47019,TN,0.29,0.59,1.934,2.425,8.816,0.142,0.178,0.647
47021,TN,0.48,,0.297,0.392,1.982,0,0,0
47025,TN,0.3,0.58,1.039,1.326,5.21,0.157,0.201,0.789
47027,TN,0.29,,3.24,4.146,13.319,0,0,0
47029,TN,0.56,0.67,0.895,1.149,4.246,0.14,0.179,0.663
47031,TN,0.38,0.53,2.208,2.992,12.786,0.233,0.316,1.351
47035,TN,0.72,0.74,1.223,1.513,3.988,0.201,0.249,0.655
47037,TN,0.79,0.86,4.789,6.252,39.118,0.845,1.103,6.899
47041,TN,0.07,0.01,2.582,3.377,14.058,0.199,0.26,1.081
47039,TN,0.05,,3.417,4.437,14.588,0,0,0
47043,TN,0.6,0.76,1.703,2.276,10.514,0.112,0.15,0.693
47045,TN,0.42,0.48,2.921,3.957,16.601,0.375,0.508,2.132
47049,TN,0.14,,2.964,3.856,13.5,0,0,0
47051,TN,0.24,0.56,3.056,3.998,15.26,0.239,0.312,1.192
47053,TN,0.1,0.08,0.958,1.303,5.303,0.061,0.083,0.338
47055,TN,0.2,0.48,2.745,3.595,13.722,0.203,0.266,1.016
47059,TN,0.25,0.39,2.736,3.493,12.669,0.246,0.314,1.14
47063,TN,0.35,0.64,3.454,4.619,18.703,0.449,0.601,2.432
47065,TN,0.76,0.78,4.549,5.925,25.878,0.557,0.726,3.17
47067,TN,,,0,0,0,0,0,0
47069,TN,0.05,,0.991,1.265,5.48,0,0,0
47071,TN,0.27,,1.901,2.453,8.228,0,0,0
47073,TN,0.25,0.13,0.566,0.725,2.679,0.106,0.136,0.502
47077,TN,0.07,,1.293,1.722,7.018,0,0,0
47079,TN,0.45,,1.978,2.552,8.504,0.278,0.359,1.196
47081,TN,0.06,,0.997,1.295,5.681,0,0,0
47083,TN,0.19,,3.026,3.973,14.741,0,0,0
47085,TN,0.24,,1.352,1.769,6.757,0,0,0
47089,TN,0.28,0.44,1.074,1.382,5.361,0.111,0.143,0.555
47091,TN,0.08,,0.112,0.138,0.493,0,0,0
47093,TN,0.72,0.74,4.44,5.844,28.047,0.658,0.866,4.154
47097,TN,0.19,,0.968,1.289,6.132,0,0,0
47099,TN,0.21,0.51,2.035,2.791,11.419,0.137,0.188,0.77
47103,TN,0.2,0.24,1.436,1.896,7.391,0.176,0.232,0.905
47105,TN,0.87,0.8,0.565,0.718,2.139,0.094,0.12,0.356
47111,TN,0.42,,1.03,1.409,6.555,0,0,0
47113,TN,0.54,0.51,9.631,13.01,56.575,1.096,1.481,6.44
47115,TN,,,0,0,0,0,0,0
47117,TN,0.07,,0.742,0.999,4.604,0,0,0
47119,TN,0.55,0.89,2.809,3.764,17.65,0.689,0.923,4.329
47107,TN,0.28,0.88,1.651,2.162,8.415,0.075,0.098,0.382
47123,TN,0.45,,1.273,1.657,6.009,0,0,0
47125,TN,0.45,0.57,1.335,1.887,14.47,0.102,0.144,1.105
47131,TN,0.3,,2.081,2.734,10.196,0.231,0.304,1.133
47133,TN,0.21,0.29,4.078,5.304,19.819,0.272,0.354,1.321
47135,TN,0.21,,2.604,3.433,12.317,0,0,0
47141,TN,0.75,0.67,2.676,3.555,16.065,0.482,0.64,2.893
47143,TN,0.31,0.2,0.757,1.013,4.066,0.091,0.122,0.488
47145,TN,0.53,0.8,0.979,1.235,4.295,0.113,0.142,0.496
47147,TN,0.27,0.57,1.535,2.077,10.361,0.113,0.152,0.76
47149,TN,0.7,0.72,2.342,3.24,22.405,0.24,0.332,2.296
47151,TN,0.18,,1.134,1.543,6.749,0,0,0
47155,TN,0.75,0.59,0.592,0.765,2.999,0.163,0.211,0.827
47157,TN,0.68,0.86,3.948,5.435,29.064,0.296,0.408,2.179
47159,TN,0.35,,1.254,1.667,7.386,0.1,0.133,0.591
47163,TN,0.66,0.78,4.941,6.28,22.561,0.729,0.927,3.331
47165,TN,0.56,0.66,1.363,1.833,8.596,0.203,0.273,1.281
47167,TN,0.15,,0.763,1.045,5.279,0.114,0.156,0.786
47169,TN,0.14,,2.27,2.901,17.532,0,0,0
47171,TN,,,0,0,0,0,0,0
47177,TN,0.14,0.44,2.446,3.292,13.831,0.196,0.263,1.107
47179,TN,0.71,0.59,4.899,6.3,26.736,0.591,0.76,3.225
47181,TN,0.25,,1.812,2.234,9.294,0,0,0
47183,TN,0.43,0.32,2.334,3.055,12.524,0.18,0.235,0.963
47185,TN,0.11,0.01,1.181,1.552,5.825,0.148,0.194,0.728
47187,TN,0.52,0.33,0.971,1.383,7.382,0.121,0.172,0.919
47189,TN,0.26,0.64,1.209,1.632,7.705,0.085,0.115,0.544
48001,TX,0.45,0.58,1.998,2.533,13.503,0.172,0.218,1.164
48003,TX,0.18,,1.655,2.481,15.974,0,0,0
48005,TX,0.5,0.5,4.214,5.859,25.812,0.448,0.623,2.743
48013,TX,0.21,0.21,1.332,1.901,9.072,0.119,0.17,0.812
48015,TX,0.07,,1.067,1.446,5.615,0,0,0
48017,TX,0.09,,3.558,5.429,24.39,0,0,0
48021,TX,0.19,,0.092,0.128,0.606,0,0,0
48023,TX,0.19,,7.538,10.041,31.653,0,0,0
48025,TX,0.35,0.27,1.227,1.617,9.97,0.245,0.323,1.994
48027,TX,0.64,0.54,2.882,4.148,26.565,0.253,0.364,2.333
48029,TX,0.65,0.75,3.225,4.512,26.623,0.282,0.395,2.331
48035,TX,0.33,,1.338,1.754,5.427,0,0,0
48037,TX,0.51,0.26,7.199,9.728,43.512,0.869,1.175,5.255
48039,TX,0.43,0.62,0.386,0.543,3.274,0.043,0.061,0.366
48041,TX,0.64,0.55,2.553,3.489,27.887,0.212,0.289,2.312
48043,TX,0.35,0.11,2.698,3.403,11.66,0.324,0.408,1.399
48049,TX,0.39,0.25,2.03,2.707,10.191,0.316,0.422,1.588
48051,TX,0.36,,0.816,1.079,3.995,0,0,0
48053,TX,0.41,0.44,1.493,1.953,6.682,0.252,0.33,1.129
48055,TX,0.64,,1.503,2.069,10.467,0,0,0
48057,TX,0.4,0.2,1.16,1.585,6.46,0.278,0.38,1.55
48061,TX,0.58,0.68,2.767,4.166,20.43,0.226,0.341,1.672
48063,TX,0.32,,1.918,2.703,10.356,0,0,0
48067,TX,,,0,0,0,0,0,0
48069,TX,0.16,,2.218,3.227,14.026,0,0,0
48071,TX,0.09,,0.919,1.325,7.784,0,0,0
48073,TX,0.76,,6.579,9.195,37.482,0,0,0
48075,TX,0.19,,5.349,6.854,34.728,0,0,0
48077,TX,0.06,,2.391,3.07,10.526,0,0,0
48079,TX,0,,6.347,9.077,38.877,0,0,0
48083,TX,0.32,,2.977,3.878,11.927,0,0,0
48085,TX,0.69,0.58,2.134,2.981,19.385,0.194,0.271,1.762
48087,TX,0.19,,5.064,7.146,26.834,0,0,0
48089,TX,0.18,,2.875,3.838,12.984,0,0,0
48091,TX,0.55,0.44,1.294,1.723,7.156,0.108,0.144,0.596
48093,TX,0.29,,1.847,2.444,7.601,0,0,0
48095,TX,0.06,,3.742,4.317,21.164,0,0,0
48097,TX,0.38,0.49,1.331,1.801,7.181,0.123,0.167,0.665
48099,TX,0.31,,0.334,0.447,3.26,0.053,0.072,0.522
48103,TX,0.07,,5.215,7.697,43.706,0,0,0
48107,TX,0.07,,4.326,6.114,23.127,0,0,0
48109,TX,0.2,,6.352,8.444,29.598,0,0,0
48113,TX,0.66,0.71,2.828,3.967,26.343,0.232,0.326,2.165
48115,TX,0.13,,1.743,2.435,11.677,0,0,0
48123,TX,0.22,,2.18,2.888,10.937,0,0,0
48117,TX,0.12,,1.599,2.425,12.621,0,0,0
48121,TX,0.58,0.63,1.398,1.926,13.739,0.099,0.136,0.972
48127,TX,0.21,,2.425,3.56,14.459,0,0,0
48133,TX,0.24,,1.965,2.628,8.993,0,0,0
48135,TX,0.55,0.67,3.38,5.047,34.772,0.308,0.46,3.173
48141,TX,0.62,0.7,2.341,3.349,19.09,0.276,0.395,2.25
48139,TX,0.49,0.44,0.925,1.309,7.223,0.1,0.142,0.783
48143,TX,0.3,0.27,1.178,1.639,8.313,0.118,0.164,0.831
48145,TX,0.09,,2.077,2.693,11.439,0,0,0
48147,TX,0.49,0.04,8.984,11.763,48.53,0.057,0.074,0.306
48149,TX,0.26,,1.499,1.926,5.909,0,0,0
48151,TX,0.11,,3.647,4.754,14.846,0,0,0
48153,TX,0.16,,4.283,6.086,22.894,0,0,0
48157,TX,0.6,0.53,1.296,1.852,11.718,0.145,0.207,1.308
48161,TX,0.12,,1.868,2.496,9.396,0,0,0
48163,TX,0.22,,1.211,1.646,9.856,0,0,0
48165,TX,0.45,,1.196,1.953,13.492,0,0,0
48167,TX,0.68,,2.14,2.922,14.875,0,0,0
48171,TX,0.36,0.24,2.127,2.723,7.155,0.373,0.478,1.255
48177,TX,0.18,,1.633,2.324,9.762,0,0,0
48179,TX,0.13,0.27,4.43,6.145,27.316,0.365,0.507,2.253
48181,TX,0.57,0.63,4.948,6.718,28.073,0.53,0.719,3.006
48183,TX,0.5,0.52,5.529,7.73,35.97,0.461,0.644,2.997
48185,TX,0.32,,0.635,0.842,3.652,0,0,0
48187,TX,0.32,0.51,0.715,0.991,5.174,0.055,0.076,0.398
48189,TX,0.4,0.73,2.04,2.93,15.182,0.148,0.212,1.1
48193,TX,0.2,,4.95,6.518,19.886,0,0,0
48195,TX,0.17,,2.563,3.777,17.348,0,0,0
48197,TX,0.06,,11.474,15.035,51.02,0,0,0
48201,TX,0.68,0.68,2.907,4.106,27.631,0.267,0.378,2.541
48203,TX,0.55,0.6,5.036,6.979,29.795,0.629,0.872,3.724
48205,TX,0.24,,3.737,4.872,24.59,0,0,0
48207,TX,0.09,,4.301,5.461,19.577,0,0,0
48209,TX,0.47,0.43,1.631,2.242,14.838,0.189,0.259,1.717
48211,TX,0.08,,3.922,5.936,27.125,0,0,0
48213,TX,0.39,0.52,1.543,2.027,7.024,0.122,0.16,0.553
48215,TX,0.55,0.54,2.374,3.703,21.411,0.313,0.488,2.822
48217,TX,0.24,,0.688,0.928,3.315,0,0,0
48219,TX,0.14,,2.089,2.99,14.235,0,0,0
48221,TX,0.67,0.32,0.793,1.032,3.228,0.198,0.258,0.807
48223,TX,0.49,0.4,1.521,2.082,8.333,0.38,0.52,2.083
48227,TX,0.7,0.39,7.543,9.976,58.598,0.219,0.29,1.705
48231,TX,0.66,0.58,1.824,2.5,11.517,0.238,0.327,1.505
48233,TX,0.29,0.08,1.179,1.642,7.129,0.189,0.263,1.141
48237,TX,0.21,,1.922,2.546,11.229,0,0,0
48239,TX,0.11,,1.681,2.329,9.311,0,0,0
48241,TX,0.15,0,1.115,1.508,5.697,0.167,0.226,0.855
48245,TX,0.5,0.68,6.663,9.085,46.157,0.498,0.679,3.45
48249,TX,0.29,0.36,1.764,2.543,11.491,0.196,0.283,1.277
48251,TX,0.28,0.6,0.636,0.889,4.501,0.041,0.057,0.289
48253,TX,0.29,,0.959,1.188,6.147,0,0,0
48255,TX,0.16,,1.597,2.098,11.338,0,0,0
48257,TX,0.8,0.26,2.729,3.908,22.841,0.062,0.089,0.521
48265,TX,0.8,0.55,5.763,7.367,20.805,0.229,0.293,0.827
48267,TX,0.09,,3.439,4.277,11.719,0,0,0
48273,TX,0.55,0.61,1.606,2.274,12.41,0.321,0.455,2.482
48275,TX,0.04,,7.665,10.761,38.567,0,0,0
48277,TX,0.25,0.47,4.625,6.261,24.091,0.402,0.544,2.095
48279,TX,0.11,,3.192,4.604,18.953,0,0,0
48281,TX,0.31,,1.178,1.559,6.002,0,0,0
48285,TX,0.24,0.06,2.486,3.354,10.677,0.149,0.201,0.641
48291,TX,0.05,,0.475,0.669,3.71,0,0,0
48293,TX,0.14,0.02,2.934,3.905,15.062,0.255,0.34,1.31
48299,TX,0.05,,1.155,1.391,3.198,0,0,0
48303,TX,0.6,0.79,4.567,6.368,36.754,0.901,1.256,7.251
48305,TX,0.2,,4.254,6.024,25.253,0,0,0
48313,TX,0.59,,1.04,1.365,6.664,0,0,0
48317,TX,0.25,,3.129,4.731,27.778,0,0,0
48321,TX,0.28,0.47,1.724,2.389,10.127,0.164,0.228,0.964
48323,TX,0.5,0.69,1.47,2.253,12.435,0.171,0.262,1.446
48307,TX,0.22,,1.753,2.328,7.874,0,0,0
48309,TX,0.71,0.67,1.716,2.409,11.935,0.165,0.232,1.147
48325,TX,0.35,,0.491,0.663,2.945,0,0,0
48329,TX,0.63,,2.312,3.344,22.417,0.278,0.402,2.697
48331,TX,,,0,0,0,0,0,0
48335,TX,0.32,,3.069,4.041,20.161,0,0,0
48337,TX,0.23,,2.807,3.734,12.746,0,0,0
48339,TX,0.55,0.51,2.567,3.605,19.634,0.235,0.33,1.799
48341,TX,0.52,0.17,0.884,1.353,8.109,0.14,0.214,1.28
48347,TX,0.3,0.34,4.52,6.4,30.666,0.411,0.582,2.788
48349,TX,0.38,0.28,0.989,1.394,5.813,0.182,0.256,1.068
48353,TX,0.31,0.34,2.644,3.727,14.477,0.339,0.478,1.856
48355,TX,0.7,0.86,4.11,5.661,28.517,0.522,0.719,3.62
48357,TX,0.27,,2.513,3.836,22.563,0,0,0
48363,TX,0.31,0.27,1.662,2.234,8.512,0.277,0.372,1.419
48365,TX,0.13,,1.814,2.452,9.464,0,0,0
48367,TX,0.64,0.53,0.781,1.072,5.07,0.145,0.199,0.939
48369,TX,0.11,,2.534,3.687,18.45,0,0,0
48371,TX,0.19,,2.488,3.397,18.563,0,0,0
48373,TX,0.36,0.41,1.039,1.335,5.519,0.16,0.205,0.849
48375,TX,0.59,0.7,7.096,10.113,56.896,0.827,1.179,6.634
48381,TX,,,0,0,0,0,0,0
48383,TX,0.07,,1.871,2.741,16.667,0,0,0
48389,TX,0.34,,1.593,2.118,13.305,0,0,0
48391,TX,0.08,,2.844,3.807,12.579,0,0,0
48397,TX,0.65,0.64,1.808,2.566,14.451,0.199,0.282,1.588
48399,TX,0.15,,3.029,4.042,14.581,0,0,0
48401,TX,0.3,,0.753,0.999,4.542,0,0,0
48403,TX,0.14,,2.361,2.97,7.73,0,0,0
48405,TX,0.19,,1.093,1.395,4.134,0,0,0
48409,TX,,,0,0,0,0,0,0
48413,TX,,,0,0,0,0,0,0
48415,TX,0.29,,1.482,2.055,9.812,0,0,0
48423,TX,0.73,0.44,5.343,7.36,32.36,0.895,1.233,5.42
48425,TX,0.14,,1.775,2.356,9.384,0,0,0
48427,TX,0.19,,0.744,1.165,6.564,0,0,0
48429,TX,0.2,,1.484,1.956,7.511,0,0,0
48433,TX,0.14,,14.684,19.38,55.402,0,0,0
48435,TX,0.1,,3.193,4.351,17.391,0,0,0
48437,TX,0.21,,2.68,3.72,15.163,0,0,0
48439,TX,0.68,0.65,2.702,3.806,23.955,0.221,0.311,1.96
48441,TX,0.52,,5.1,7.135,35.481,0.48,0.671,3.336
48445,TX,0.18,,2.116,3.037,13.978,0,0,0
48447,TX,0.07,,9.241,11.814,32.941,0,0,0
48449,TX,0.62,0.47,1.483,2.181,10.392,0.242,0.356,1.697
48451,TX,0.48,0.56,4.434,6.139,28.686,0.245,0.34,1.588
48453,TX,0.73,0.67,2.492,3.292,25.22,0.247,0.327,2.504
48455,TX,,,0,0,0,0,0,0
48457,TX,0.09,,1.152,1.464,5.159,0,0,0
48461,TX,0.1,,7.083,10.388,50.388,0,0,0
48463,TX,0.66,0.36,0.782,1.124,4.648,0.223,0.321,1.328
48465,TX,0.45,0.77,0.955,1.394,6.713,0.142,0.208,1
48467,TX,,,0,0,0,0,0,0
48469,TX,0.42,0.65,6.193,8.612,38.456,0.467,0.65,2.901
48471,TX,0.61,0.49,1.242,1.54,9.403,0.083,0.103,0.627
48475,TX,0.27,,1.792,2.602,12.836,0,0,0
48477,TX,0.22,0.18,1.424,1.926,6.569,0.142,0.193,0.657
48479,TX,0.68,0.74,1.867,2.93,19.742,0.203,0.319,2.147
48481,TX,0.28,0.07,0.625,0.873,3.657,0.096,0.134,0.563
48483,TX,0.07,,7.898,10.852,40.837,0,0,0
48485,TX,0.7,0.65,6.149,8.389,41.778,0.182,0.248,1.235
48487,TX,0.19,,3.666,4.87,19.958,0,0,0
48491,TX,0.67,0.66,1.604,2.229,13.176,0.176,0.245,1.45
48493,TX,0.2,0.2,0.876,1.193,5.477,0.08,0.108,0.498
48495,TX,0.12,,2.461,3.644,20.021,0,0,0
48497,TX,0.68,0.69,1.903,2.613,12.758,0.615,0.844,4.122
48499,TX,0.32,,1.064,1.357,3.953,0,0,0
48501,TX,0.18,,2.794,4.349,23.599,0,0,0
48503,TX,0.28,,2.771,3.76,13.62,0,0,0
49001,UT,0.66,,3.799,5.855,26.371,0,0,0
49003,UT,0.17,,0.728,1.109,5.627,0,0,0
49005,UT,0.32,0.31,1.243,1.904,13.157,0.11,0.169,1.166
49007,UT,0.33,0.41,1.924,2.705,11.048,0.296,0.416,1.7
49011,UT,0.38,0.56,0.759,1.164,7.56,0.063,0.096,0.623
49013,UT,0.28,,1.753,2.75,14.535,0.2,0.314,1.661
49017,UT,0.2,,2.953,3.956,12.766,0,0,0
49019,UT,,,0,0,0,0,0,0
49021,UT,0.37,0.35,0.91,1.357,7.164,0.114,0.17,0.896
49023,UT,0.45,,2.164,3.461,17.895,0,0,0
49025,UT,0.54,,3.243,4.369,13.92,0,0,0
49027,UT,0.39,,2.845,4.277,16.577,0,0,0
49035,UT,0.6,0.61,2.552,3.629,23.498,0.331,0.47,3.044
49037,UT,0.2,0.1,2.071,3.143,14.632,0.065,0.098,0.457
49039,UT,0.31,,1.404,2.029,10.063,0,0,0
49041,UT,0.25,,1.114,1.642,6.926,0,0,0
49043,UT,0.31,0.32,0.882,1.206,7.008,0.095,0.13,0.758
49045,UT,0.33,0.15,0.515,0.797,5.622,0.057,0.089,0.625
49047,UT,0.25,0.54,1.101,1.709,10.117,0.113,0.175,1.038
49049,UT,0.65,0.59,1.909,3.056,24.724,0.196,0.314,2.539
49051,UT,0.28,,0.572,0.867,4.971,0,0,0
49053,UT,0.62,0.52,1.433,2.011,6.677,0.186,0.262,0.869
49057,UT,0.55,0.6,1.627,2.352,13.948,0.25,0.361,2.141
51003,VA,0.7,0.74,2.208,2.941,11.853,0.11,0.147,0.593
51005,VA,0.16,0.44,6.372,8.024,25.801,0.671,0.845,2.716
51013,VA,0.87,0.5,1.284,1.595,12.099,0.135,0.167,1.269
51015,VA,0.61,0.97,4.519,5.728,21.478,0.159,0.202,0.756
51017,VA,0.37,,3.262,3.923,11.794,0,0,0
51515,VA,0.41,0.41,,,,,,
51520,VA,0.85,,1.517,1.943,7.192,0,0,0
51027,VA,0.29,0.13,2.309,2.85,10.406,0.565,0.698,2.548
51540,VA,0.75,,12.158,15.005,104.839,0.291,0.359,2.509
51550,VA,0.68,0.84,1.278,1.737,9.617,0.115,0.157,0.869
51041,VA,0.67,,1.291,1.757,8.649,0.27,0.367,1.807
51047,VA,0.47,0.43,1.35,1.853,8.579,0.116,0.159,0.735
51590,VA,0.58,0.57,9.019,11.907,43.085,0.836,1.103,3.992
51051,VA,0.06,,0.138,0.176,0.625,0,0,0
51053,VA,0.17,,0.14,0.181,0.803,0,0,0
51595,VA,0.11,0,13.669,17.862,67.568,1.367,1.786,6.757
51057,VA,0.22,0.5,6.136,7.72,26.482,0.641,0.807,2.767
51059,VA,0.72,0.62,1.731,2.331,12.865,0.189,0.255,1.408
51061,VA,0.5,0.64,1.372,1.846,8.348,0.113,0.152,0.688
51067,VA,0.36,0.64,0.658,0.841,2.799,0.071,0.091,0.303
51620,VA,0.14,0.35,9.36,12.592,47.498,0.998,1.343,5.066
51069,VA,0.75,0.85,4.403,5.888,25.485,0.543,0.726,3.145
51630,VA,0.72,,16.436,22.506,147.385,0.892,1.222,8
51640,VA,0.19,0.42,21.952,28.947,108.964,1.557,2.053,7.728
51071,VA,0.52,,1.484,1.921,6.792,0,0,0
51073,VA,0.42,0.93,1.794,2.301,9.413,0.187,0.24,0.983
51083,VA,0.39,0.69,3.136,4.035,12.871,0.352,0.453,1.444
51650,VA,0.66,0.78,1.281,1.687,8.291,0.179,0.235,1.157
51085,VA,0.75,,2.089,2.774,11.77,0.224,0.297,1.261
51087,VA,0.52,0.17,3.96,5.258,25.546,0.371,0.492,2.39
51670,VA,0.36,0.32,4.735,6.575,30.175,0.752,1.045,4.794
51095,VA,0.74,0.62,3.089,3.965,12.227,0.209,0.269,0.829
51103,VA,0.48,,2.318,2.81,6.417,0,0,0
51678,VA,0.51,,3.503,4.846,21.626,0,0,0
51107,VA,0.52,0.35,0.907,1.307,9.761,0.081,0.117,0.873
51680,VA,0.73,,4.798,6.563,33.325,0.451,0.616,3.129
51683,VA,0.65,0.77,2.257,3.191,21.759,0.264,0.373,2.546
51690,VA,,,0,0,0,0,0,0
51117,VA,0.6,,2.153,2.706,8.399,0.326,0.41,1.273
51121,VA,0.56,0.62,2,2.631,15.872,0.222,0.292,1.764
51127,VA,,,4.198,5.384,24.352,0,0,0
51700,VA,0.72,0.73,2.642,3.595,20.222,0.493,0.67,3.77
51710,VA,0.78,0.75,3.708,4.833,33.109,0.381,0.497,3.402
51131,VA,0.52,0.4,3.92,4.988,14.848,0.852,1.084,3.228
51720,VA,0.34,0.36,16.381,21.104,87.838,2.772,3.571,14.865
51135,VA,0.58,,11.673,14.783,60.831,0,0,0
51139,VA,0.4,,1.045,1.333,4.889,0,0,0
51740,VA,0.62,,4.407,5.904,29.516,0.232,0.311,1.557
51147,VA,0.47,0.62,3.747,4.998,22.757,0.349,0.465,2.117
51149,VA,0.54,0.67,12.814,16.856,91.266,0.735,0.967,5.237
51153,VA,0.71,0.56,0.442,0.628,4.469,0.051,0.073,0.518
51155,VA,0.18,,2.701,3.356,11.774,0.235,0.292,1.024
51760,VA,0.86,0.9,3.125,3.959,23.697,0.376,0.476,2.85
51161,VA,0.38,,2.87,3.682,13.399,0,0,0
51770,VA,0.76,0.87,12.59,16.645,76.15,1.071,1.416,6.477
51165,VA,0.62,0.8,2.929,3.89,15.383,0.418,0.556,2.198
51167,VA,0.15,0.29,1.832,2.313,8.488,0.187,0.236,0.866
51775,VA,0.67,0.68,12.869,17.055,68.238,1.404,1.861,7.444
51171,VA,0.55,,0.575,0.748,2.647,0,0,0
51173,VA,0.65,0.17,4.562,5.79,20.728,0.131,0.167,0.596
51177,VA,0.56,0.44,0.782,1.073,5.489,0.089,0.123,0.627
51179,VA,0.51,0.73,0.6,0.841,5.742,0.027,0.037,0.255
51800,VA,0.72,0.82,1.7,2.312,11.775,0.132,0.179,0.912
51185,VA,0.18,0.45,5.067,6.442,22.772,0.294,0.373,1.32
51810,VA,0.83,0.72,1.844,2.438,12.968,0.155,0.206,1.094
51187,VA,0.37,0.56,1.15,1.52,7.165,0.2,0.264,1.246
51191,VA,0.66,0.36,2.114,2.676,9.294,0.257,0.326,1.131
51830,VA,0.33,0.31,2.685,3.608,16.447,0.671,0.902,4.112
51840,VA,,,0,0,0,0,0,0
51195,VA,0.2,0.44,1.789,2.302,9.811,0.21,0.271,1.154
51197,VA,0.19,0.46,3.2,4.085,14.808,0.209,0.266,0.966
50001,VT,,,0,0,0,0,0,0
50003,VT,0.4,0.5,2.189,2.8,9.556,0.281,0.359,1.225
50005,VT,0.65,0.45,0.825,1.065,3.935,0.132,0.17,0.63
50007,VT,0.76,0.65,2.522,3.267,16.82,0.28,0.362,1.864
50011,VT,0.4,,1.072,1.415,6.688,0,0,0
50015,VT,0.57,,0.988,1.288,5.691,0,0,0
50017,VT,0.53,0.29,1,1.263,4.716,0.069,0.087,0.325
50019,VT,0.7,0.13,0.929,1.181,4.09,0.186,0.236,0.818
50021,VT,0.73,0.15,2.113,2.669,9.572,0.222,0.28,1.003
50023,VT,0.73,0.5,1.737,2.225,8.851,0.241,0.308,1.227
50025,VT,0.71,,4.327,5.423,18.961,0,0,0
50027,VT,0.72,,0.904,1.129,3.88,0,0,0
53001,WA,0.33,,1.417,2.301,12.815,0,0,0
53003,WA,0.48,,1.106,1.42,4.742,0,0,0
53005,WA,0.69,0.74,2.061,2.908,13.822,0.218,0.308,1.462
53007,WA,0.69,0.52,2.869,3.858,15.038,0.26,0.349,1.361
53009,WA,0.52,0.6,1.342,1.651,4.533,0.248,0.305,0.836
53011,WA,0.66,0.6,1.399,1.896,9.043,0.199,0.27,1.288
53013,WA,0.73,,6.159,7.747,22.104,0,0,0
53015,WA,0.53,0.37,1.523,2.033,8.048,0.165,0.22,0.873
53019,WA,0.63,,3.268,4.09,12.008,0,0,0
53021,WA,0.7,,0.265,0.409,2.876,0,0,0
53023,WA,0.65,,11.126,14.426,43.783,0,0,0
53025,WA,0.49,0.59,1.264,1.862,9.214,0.123,0.182,0.899
53027,WA,0.74,0.52,0.798,1.029,3.695,0.108,0.139,0.501
53029,WA,0.65,0.29,0.355,0.443,1.445,0.071,0.089,0.289
53031,WA,0.51,0.09,0.788,0.907,2.138,0.189,0.218,0.513
53033,WA,0.74,0.75,1.872,2.414,14.168,0.242,0.312,1.833
53035,WA,0.58,0.55,1.238,1.598,6.945,0.074,0.096,0.416
53037,WA,0.31,0.11,0.528,0.681,3.293,0.127,0.164,0.79
53039,WA,0.3,,1.267,1.605,5.301,0,0,0
53041,WA,0.46,0.59,1.771,2.318,8.441,0.075,0.099,0.359
53043,WA,0.72,,4.655,6.101,18.208,0,0,0
53045,WA,0.52,0.41,0.382,0.485,1.674,0.092,0.116,0.402
53047,WA,0.21,,1.685,2.254,7.807,0,0,0
53049,WA,0.18,,1.588,1.923,5.175,0,0,0
53051,WA,0.27,,1.47,1.872,5.658,0,0,0
53053,WA,0.8,0.68,2.49,3.353,18.021,0.221,0.298,1.6
53055,WA,0.06,,0.584,0.682,1.713,0,0,0
53057,WA,0.65,0.32,1.599,2.102,7.709,0.14,0.185,0.677
53061,WA,0.74,0.74,1.059,1.406,7.862,0.088,0.117,0.656
53063,WA,0.65,0.75,3.177,4.224,19.633,0.22,0.292,1.357
53065,WA,0.47,,1.061,1.388,4.553,0,0,0
53067,WA,0.77,0.74,1.435,1.878,8.301,0.251,0.329,1.454
53071,WA,0.5,0.39,1.97,2.627,10.911,0.46,0.613,2.546
53073,WA,0.8,,0.917,1.189,5.286,0.106,0.138,0.613
53075,WA,0.39,0.24,1.004,1.336,9.651,0.121,0.16,1.158
53077,WA,0.57,0.46,1.026,1.518,7.473,0.207,0.306,1.506
55001,WI,0.07,,1.229,1.463,4.221,0,0,0
55003,WI,0.47,,1.603,2.135,8.183,0,0,0
